profileUrl,First Name,timestamp,postUrl,imgUrl,type,postContent,Themes,Subthemes,Content Format,Created/Cultivated/Curated,First Name (from First Name),Last Name (from First Name),Company (from First Name),Industry (from First Name),Title (from First Name),likeCount,commentCount,repostCount,postDate,commentContent,commentUrl,sharedPostUrl,action,Action Type,viewCount,postTimestamp,Date of Post,Weekday,Day of the Week,Time of Post,videoUrl,sharedJobUrl,articleTitle,articleSubtitle,articleReadingDuration,articleCoverUrl,eventUrl,eventTitle,3/23-4/23?,Thought Leadership?,Total Engagements,Post vs Engagements,Hour of Post,Month of Post,4/23-5/23
https://www.linkedin.com/in/george-t-buddy-hickman/,https://www.linkedin.com/in/george-t-buddy-hickman/,2024-05-29 10:29,https://www.linkedin.com/feed/update/urn:li:activity:7196811654418862080,,Text,"I am thrilled to announce that I have officially accepted the role of SVP, Chief Information Officer at Cleveland Clinic after an extended interim period. This moment is incredibly special to me, and I want to extend my heartfelt gratitude to everyone who has supported me on this journey.

First, I want to thank Rohit Chandra and executive leadership team for their unwavering trust and confidence in my abilities. Your support is truly inspiring, and I am committed to leading our IT initiatives with dedication and excellence.

To my amazing leadership team and colleagues, your hard work and resilience during this transitional period have been extraordinary. It is an honor to work alongside such a dedicated team, and I am excited about what we can achieve together.

In healthcare, technology plays a crucial role in enhancing patient care, improving operational efficiency, and driving better outcomes. As we move forward, my focus will be on fostering a culture of innovation, collaboration, and continuous improvement, while always safeguarding our platform.

I am filled with optimism and excitement for the future. Together, we can overcome any challenge and seize every opportunity to advance our mission of providing world class care. Thank you all for your support. Let’s build a brighter, healthier future together!

#Healthcare #CIO #Leadership #Innovation #Teamwork #Technology #PatientsFirst","Digital Transformation,Innovation",,post,,George,Hickman,Rowswell Park Comprehensive Cancer Center,Healthcare Providers,Chief Digital & Information Officer,537,204,0,2w,"Sarah Hatchett, amazing!  I am so pleased to see those post. Please connect with me soon as I would love to collaborate on a couple of things. My best!","https://www.linkedin.com/feed/update/urn:li:activity:7196508277403189248/?commentUrn=urn:li:comment:(activity:7196508277403189248,7196811603269300224)",https://www.linkedin.com/feed/update/urn:li:activity:7196508277403189248,"George T ‘Buddy’ Hickman, CDH-E, CHCIO, LCHiME, FCHiME, LFHiMSS commented on this",Comments,,2024-05-15 09:54,5/15/2024,Wednesday,Wednesday,9:54 AM,,,,,,,,,,,741,Engagement,9am-10am,May 2024,checked
https://www.linkedin.com/in/nickpossley/,https://www.linkedin.com/in/nickpossley/,2024-05-29 10:10,https://www.linkedin.com/feed/update/urn:li:activity:7196729354171650050,,Article,"I had the opportunity to be interviewed by Alan Patterson of EE times, as he drafted an insightful article about the transformation of in-vehicle networks to Ethernet.","Digital Transformation,Product Development,Innovation",,news article,,Nick,Possley,Oscar Health,Healthcare Payers,VP Engineering,50,1,3,1w,,,https://www.eetimes.com/ethernovia-marvell-aim-to-revamp-car-networks/,Nick Possley likes this,Likes,,2024-05-16 00:33,5/16/2024,Thursday,Thursday,12:33 AM,,,,,,,,,,,54,Engagement,12-1am,May 2024,checked
https://www.linkedin.com/in/robertalschwartz/,https://www.linkedin.com/in/robertalschwartz/,2024-05-29 10:24,https://www.linkedin.com/feed/update/urn:li:activity:7196857082975809536,https://media.licdn.com/dms/image/D4D12AQHQdLvO6ufbhA/article-cover_image-shrink_423_752/0/1715788252557?e=1722470400&v=beta&t=K8OE3f3Gevn-eZjCJE6ywgvdLNJZfS6L_wcWuDstySs,Article,"This article is written by Gail M. Vozzella, Chief Nurse Executive, and Sarah N Pletcher, MD  MHCDS, System Vice President & Executive Medical Director for Strategic Innovation, about our remote patient monitoring solution.","User Experience,Digital Transformation",,linkedin article/newsletter,Cultivated,Roberta,Schwartz,Houston Methodist,Healthcare Providers,EVP and Chief Innovation Officer,312,9,24,1w,,,https://www.linkedin.com/pulse/rise-remote-patient-monitoring-inside-hospital-roberta-schwartz-timjf?trackingId=ALSVpd23MiFF1sFKzzsuDg%3D%3D,Post,Post,,2024-05-16 09:00,5/16/2024,Thursday,Thursday,9:00 AM,,,,,,,,,,,345,Post,9am-10am,May 2024,checked
https://www.linkedin.com/in/mastephen/,https://www.linkedin.com/in/mastephen/,2024-05-29 10:15,https://www.linkedin.com/feed/update/urn:li:activity:7196871476807892994,https://media.licdn.com/dms/image/D4D05AQGQs8h5OrWeHg/videocover-low/0/1714147198966?e=1717599600&v=beta&t=UuecoNOTA032doNBy_ok-DUn17Nz-evmmJAPVmHQps8,Video (LinkedIn Source),"I recently had an engaging conversation with Mario Michaels on Transformational Blueprints Podcast, where we delved into the Full-stack Architect and whether Enterprise Architecture is dead *cue gasp*! 

Leave a comment and let me know what you think!  Enjoy!

Listen to the full podcast here: 
https://lnkd.in/eHGPrYAf
https://lnkd.in/ebqjX_Dw

#EnterpriseArchitecture #FullstackArchitect","Data and Analytics,Digital Transformation",,podcast,Curated,Stephen,Ma,Walgreens,Healthcare Payers,"Acting Chief Architect, Enterprise Architecture",29,2,2,1w,,,https://www.linkedin.com/feed/update/urn:li:activity:7196773888582684672/,Post,Post,,2024-05-16 09:57,5/16/2024,Thursday,Thursday,9:57 AM,blob:https://www.linkedin.com/99d90149-438e-42ab-893b-5143e638d982,,,,,,,,,checked,33,Post,9am-10am,May 2024,checked
https://www.linkedin.com/in/mastephen/,https://www.linkedin.com/in/mastephen/,2024-05-29 10:15,https://www.linkedin.com/feed/update/urn:li:activity:7196888076139274241,https://media.licdn.com/dms/image/D4D05AQGQs8h5OrWeHg/videocover-low/0/1714147198966?e=1717599600&v=beta&t=UuecoNOTA032doNBy_ok-DUn17Nz-evmmJAPVmHQps8,Video (LinkedIn Source),"I recently had an engaging conversation with Mario Michaels on Transformational Blueprints Podcast, where we delved into the Full-stack Architect and whether Enterprise Architecture is dead *cue gasp*! 

Leave a comment and let me know what you think!  Enjoy!

Listen to the full podcast here: 
https://lnkd.in/eHGPrYAf
https://lnkd.in/ebqjX_Dw

#EnterpriseArchitecture #FullstackArchitect","Data and Analytics,Digital Transformation",,podcast,,Stephen,Ma,Walgreens,Healthcare Payers,"Acting Chief Architect, Enterprise Architecture",29,2,2,1w,Thanks Mario!  Great podcast!,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7196871476073951238/?commentUrn=urn:li:comment:(ugcPost:7196871476073951238,7196888053741670401)&dashcommentUrn=(7196871476073951238,urn:li:ugcPost:7196871476073951238)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7196871476073951238,Stephen Ma replied to Mario Michaels’ comment on this,Replied to a comment,,2024-05-16 09:57,5/16/2024,Thursday,Thursday,9:57 AM,,,,,,,,,,checked,33,Engagement,9am-10am,May 2024,checked
https://www.linkedin.com/in/cornue/,https://www.linkedin.com/in/cornue/,2024-05-29 10:19,https://www.linkedin.com/feed/update/urn:li:activity:7197271519452880896,,Article,Tremendous impact!! Telehealth is helping this school district fight chronic absenteeism and improve mental health,Digital Transformation,,news article,Curated,Christopher,Cornue,Cone Health,Healthcare Providers,Executive Vice President & Chief Strategy Officer,7,0,0,1w,,,https://buff.ly/4bBYuNn,Post,Post,,2024-05-17 12:27,5/17/2024,Friday,Friday,12:27 PM,,,,,,,,,,,7,Post,12pm-1pm,May 2024,checked
https://www.linkedin.com/in/santoshmenon/,https://www.linkedin.com/in/santoshmenon/,2024-05-29 09:52,https://www.linkedin.com/feed/update/urn:li:activity:7197547843799138304,,Text,"CIOs have had it tough for the last decade. Ever increasing pressure to cut costs while technology continued to leapfrog put them in difficult spot. Squeezing run costs to try and keep up with upgrades and piling technological debt has been a fine and difficult balance to say the least.

Finally with the latest breakthroughs in AI, it is feasible to tame Run costs radically beyond the traditional outsourced managed services levers. But it will require companies to adopt AI as integral part of their workforce, not just another tool for more automation. Are CIOs ready for it?

And are we, the entire IT service provider industry braced for the disruption and crash in demand for traditional IT resources if our clients take such a leap of faith.  When 6th graders can write entire applications using Java, Python, and cloud stacks all via AI tools using simple English prompts, programmer demand is set to plummet. With platforms building in GenAI based configuration, demand for functional consultants should decline. Is it going to be all about envisioning and prompt engineering?","AI/Machine Learning,Digital Transformation",,post,,Sanosh,Menon,Sonoco,Consumer & Industrial Products,Global Head Solution Delivery . Digital Business Platforms,19,5,0,1w,,,,Santosh Menon likes this,Likes,,2024-05-18 06:45,5/18/2024,Saturday,Saturday,6:45 AM,,,,,,,,,,,24,Engagement,6am-7am,May 2024,checked
https://www.linkedin.com/in/deborahkerr/,https://www.linkedin.com/in/deborahkerr/,2024-05-29 10:48,https://www.linkedin.com/feed/update/urn:li:activity:7197795276290412545,https://media.licdn.com/dms/image/D4D22AQGFrsv2Dsbyfg/feedshare-shrink_800/0/1715761087246?e=1720051200&v=beta&t=E8Y2E3BcZySKnzcMoToEpN6wc87AgxiJ44HNgkaC_io,Image,"I am delighted to be at #AbuDhabiGlobalHealthcareWeek as well as the Partnership for Health System Sustainability and Resilience (PHSSR) 3rd Summit this week where leaders across the public and private sectors have come together to advance concrete solutions to strengthen the capacity of health systems.

I am impressed by the proactive role that Abu Dhabi is playing in digital, data management and AI to advance the transformation of healthcare delivery. I think their experience in modernising health systems will inspire countries not only in the region but also around the world.

It was my honour to meet H.H. Sheikh HH Sheikh Mohamed bin Zayed Al Nahyan, President of the UAE on the sidelines of #AbuDhabiGlobalHealthcareWeek. I also had the pleasure of meeting  H.E. Mansour Ibrahim Al Mansouri, Chairman of the Abu Dhabi Department of Health, H.E. Dr. Ahmed AlKhazraji, FACHE , Executive Director of Strategy and Policy Sector, Abu Dhabi Department of Health, H.E. Dr. Khaled Abdel Ghaffar, Minister of Health, Egypt, Adonis Georgiadis, Minister of Health, Greece, Jean Kaseya, Director General at Africa Centres for Disease Control and Prevention (Africa CDC) and other leaders. We had the opportunity to learn from one another and explore how we can better leverage public-private partnerships to improve health.
 
I am proud of the PHSSR’s significant milestone in launching the MENA’s first ‘Sustainability and Resilience in Health System’ report, dedicated to highlighting Abu Dhabi’s crisis-proof strategies for a resilient health system. I look forward to continue building momentum in strengthening health systems globally.

#Sustainability #Resilience #Health #Partnerships #ADGHW #FutureOfHealthcare #GlobalHealthcare #AbuDhabiGlobalHealthcareWeek",Digital Transformation,,"Personal/Public Pictures,webinar/webcast/event",,Deborah,Kerr,Warburg,Private Equity,Co-Head of Value Creation,349,0,8,2w,,,,Deborah Kerr likes this,Likes,,2024-05-18 23:08,5/18/2024,Saturday,Saturday,11:08 PM,,,,,,,,,,,357,Engagement,11pm-12am,May 2024,checked
https://www.linkedin.com/in/muratgen/,https://www.linkedin.com/in/muratgen/,2024-05-29 09:55,https://www.linkedin.com/feed/update/urn:li:activity:7198388909083410432,https://media.licdn.com/dms/image/D5622AQGZvTF3TUOQCQ/feedshare-shrink_800/0/1716223703429?e=1720051200&v=beta&t=j-HsxpbhDnExHplG-xbm64s_rgOEPMyk7QtZW4ZwleI,Image,"Last week, I had the honor of delivering the opening keynote at this year’s Cincinnati CIO Symposium alongside my colleague April Cielica. We discussed how today's ever-changing digital landscape has pushed businesses to reimagine their AI strategy and incorporate the latest technologies into everyday routines.

Our data scientists, #AI engineers and all Procter & Gamble IT employees are committed to responsibly leveraging AI to deliver superior solutions and experiences to consumers, fueling growth and increasing productivity. We will continue to build on our strong machine leaning practices to embrace the opportunities offered by generative AI to accelerate innovation and streamline processes. 

#PGInnovation","Digital Transformation,Innovation,AI/Machine Learning",Responsible AI,"Personal/Public Pictures,webinar/webcast/event",,Murat,Genc,Whirlpool,Consumer & Industrial Products,"
Global Technology, Data & Digital Officer",239,1,3,1w,,,,Murat Genc likes this,Likes,,2024-05-20 14:27,5/20/2024,Monday,Monday,2:27 PM,,,,,,,,,,,243,Engagement,2pm-3pm,May 2024,checked
https://www.linkedin.com/in/keith-perry-8562347/,https://www.linkedin.com/in/keith-perry-8562347/,2024-05-29 10:31,https://www.linkedin.com/feed/update/urn:li:activity:7198399798494773248,,Article,"Excited to welcome our new chair of Diagnostic Imaging Andrew Smith to Memphis and St. Jude Children's Research Hospital. 

With his expertise in AI and imaging, Andrew's leadership will help shape the future of pediatric cancer care and transform our ability to deliver life-saving diagnostics to children here in the Mid-South and around the world.","AI/Machine Learning,Digital Transformation",,news article,,Keith,Perry,St. Jude ,Healthcare Providers,"SVP, CIO",273,3,10,2w,,,https://dailymemphian.com/subscriber/article/43481/memphis-st-jude-focus-on-ai-starting-in-radiology-andrew-smith,Keith Perry likes this,Likes,,2024-05-20 15:10,5/20/2024,Monday,Monday,3:10 PM,,,,,,,,,,,286,Engagement,3pm-4pm,May 2024,checked
https://www.linkedin.com/in/jennes-zhang/,https://www.linkedin.com/in/jennes-zhang/,2024-05-28 11:41,https://www.linkedin.com/feed/update/urn:li:activity:7198811045207912449,https://media.licdn.com/dms/image/D4D22AQHgU0Lli68C8Q/feedshare-shrink_2048_1536/0/1716294523857?e=1720051200&v=beta&t=jXDl4r28F_8Um0K78OlWV8UOTgX2fAq_z0L-ymIJiFQ,Image,"One of Procter & Gamble's strategic priorities is to lead with deep consumer insights, which help us deliver breakthrough innovations and superior products that better people’s everyday lives. 

With an understanding that almost 70% of a laundry load’s carbon footprint is in the consumer use phase, driven by the energy required to heat water, the Tide team did just that. In partnership with Electrolux Group, GE Appliances, a Haier company and Samsung Electronics, a new line of washing machines are now “Tide Cold Certified” – meaning these machines can wash clothes just as well – or even better – in cold water with Tide products as they do in warm. It’s a simple, and easy, way to do laundry more sustainably. And we’re proud to be at the forefront of this effort.

Working together with our partners enables us to further advance Tide’s ambition of turning three out of four loads of laundry to cold water washing in the U.S. and Canada by 2030. Together, we can create a positive, long-lasting impact on the #planet.

Read more about the new Tide Cold Certification here: https://lnkd.in/dkSrimY4 
#innovation","Innovation,Human-centered design,Data and Analytics,Digital Transformation,Product Development",,infographic,,Jennes,Zhang,Archer Daniels Midland,Consumer & Industrial Products,Vice President Technology Operations,976,9,20,1w,,,,Jennes Zhang likes this,Likes,,2024-05-21 18:25,5/21/2024,Tuesday,Tuesday,6:25 PM,,,,,,,,,,,1005,Engagement,6pm-7pm,May 2024,checked
https://www.linkedin.com/in/carazocarlos/,https://www.linkedin.com/in/carazocarlos/,2024-05-29 11:06,https://www.linkedin.com/feed/update/urn:li:activity:7198773079005655040,https://media.licdn.com/dms/image/D5610AQH4DQV6N6BEJQ/image-shrink_800/0/1716307641884?e=1717603200&v=beta&t=pjrRq-2R2UHlmcsZbL1HgPieULurxHdO6vlMtC0TLwI,Image,"Dell Technologies is expanding the Dell AI Factory with NVIDIA to simplify AI adoption and deployment across enterprises. 

Read our blog to learn more: https://nvda.ws/4awfzXm

#DellTechWorld","AI/Machine Learning,Digital Transformation",,"company branded asset,article/blog/company website/press release,Personal/Public Pictures",,Carlos,Carazo,Southern California Edison,Utilities,Managing Director Digital Grid Services - ITOT - Grid Automation- PLTE - SCADA - Grid Cybersecurity - Telecommunications,1787,23,91,1w,,,,Carlos Carazo likes this,Likes,,2024-05-21 15:54,5/21/2024,Tuesday,Tuesday,3:54 PM,,,,,,,,,,,1901,Engagement,3pm-4pm,May 2024,checked
https://www.linkedin.com/in/rev-sellappan-98514094/,https://www.linkedin.com/in/rev-sellappan-98514094/,2024-05-29 10:33,https://www.linkedin.com/feed/update/urn:li:activity:7198802289115992064,https://media.licdn.com/dms/image/D4E05AQHw2-tlsyH9Ew/videocover-high/0/1716326470903?e=1717599600&v=beta&t=jvYY_Utr2eHeDeZee2zOr76nA2AOV7DAU0v1PXNfqsk,Video (LinkedIn Source),"As we envision the future of gene editing, St. Jude is committed to investing in top-tier technologies to better understand the molecular processes of rearranging the genome in translational studies. The St. Jude Cryo-Electron Microscopy (Cryo-EM) Center in the Department of Structural Biology enables researchers to visualize intricate biological macromolecules with unprecedented detail and clarity.   It is staffed by expert scientists who provide extensive support and training to investigators at all levels and over the complete workflow for single-particle cryo-EM, from sample preparation to data collection, image processing, 3D reconstruction and modeling. 

Liz Kellogg, PhD, and her team are now utilizing a state-of-the-art microscope that is equipped with a “cold FEG” as an electron source, a SelectrisX energy filter and a Falcon 4i camera. These technologies will primarily be used for Cryo-Electron Tomography (cryo-ET), which seeks to understand the inner workings of cells by visualizing intricate biological structures with advanced image processing. 

“Having access to one of the best microscopes in the country enables our lab to gain deeper insights into the architecture and organization of genomes” says Kellogg. 

This is just the beginning for the Kellogg lab as they seek to understand the molecular processes capable of rearranging the genome and potentially harnessing these processes in translational studies.","Innovation,Digital Transformation",,video,,Rev,Sellapan,St. Jude ,Healthcare Providers,"VP, Analytics",302,4,28,1w,,,,Rev Sellappan likes this,Likes,,2024-05-21 17:50,5/21/2024,Tuesday,Tuesday,5:50 PM,blob:https://www.linkedin.com/fc4c6b87-5d05-4c33-bd94-003bccbbe5bb,,,,,,,,,,334,Engagement,5pm-6pm,May 2024,checked
https://www.linkedin.com/in/rev-sellappan-98514094/,https://www.linkedin.com/in/rev-sellappan-98514094/,2024-05-29 10:33,https://www.linkedin.com/feed/update/urn:li:activity:7198780780137877505,https://media.licdn.com/dms/image/D5610AQHGbR_Rq2uyUA/ads-video-thumbnail_720_1280/0/1716309537741?e=1717599600&v=beta&t=79maUIzBtQz1uT-nWdZsP4iR9aPYnES3jgJyUcJmY_E,Video (LinkedIn Source),"Microsoft and Khan Academy are announcing a new partnership that enables Khan Academy to offer all K-12 educators in the US free access to an AI-powered teaching assistant called Khanmigo for Teachers, which will now be powered by Azure OpenAI Service. #MSBuild","Digital Transformation,AI/Machine Learning",genAi,video,,Rev,Sellapan,St. Jude ,Healthcare Providers,"VP, Analytics",4822,123,433,1w,,,,Rev Sellappan likes this,Likes,,2024-05-21 16:24,5/21/2024,Tuesday,Tuesday,4:24 PM,blob:https://www.linkedin.com/40f74845-e9bf-4c08-b569-7e611be17e68,,,,,,,,,,5378,Engagement,4pm-5pm,May 2024,checked
https://www.linkedin.com/in/gitanjali-joshi-76107595/,https://www.linkedin.com/in/gitanjali-joshi-76107595/,2024-05-28 10:23,https://www.linkedin.com/feed/update/urn:li:activity:7199060446459396097,https://media.licdn.com/dms/image/sync/D4D34AQF8qZcqIWd10g/ugc-proxy-shrink_800/0/1716386221848?e=1717513200&v=beta&t=8Fhg0e-dULJtKWzvySZZxD-5AyWtaceVRd4XPRkjmqY,Article,"This is a pretty cool read on some of the habits of banking customers and emerging trends in our digital age. 

Not surprisingly, while a lot of customers still prefer face-to-face interaction, digital banking is so convenient and accessible! It also helps customers budget better, doesn’t restrict them to any geographical boundaries and is now becoming increasingly customizable. 

I’d like to hear from you in the comments, do you agree with the trends?

#digitalbanking #fintech #technology","Digital Transformation,Customer Centricity",,news article,,Gitanjali,Joshi,Comerica,Banking,"SVP, Head of Digital Engineering",78,1,0,6d,,,http://spr.ly/6041jRCvD,Gitanjali Joshi likes this,Likes,,2024-05-22 10:56,5/22/2024,Wednesday,Wednesday,10:56 AM,,,,,,,,,,,79,Engagement,10am-11am,May 2024,checked
https://www.linkedin.com/in/cheryl-maletich-90980924/,https://www.linkedin.com/in/cheryl-maletich-90980924/,2024-05-29 10:53,https://www.linkedin.com/feed/update/urn:li:activity:7199223515047215104,,Article,"ComEd has added two all-electric bucket trucks and said it is on track to electrify 50% of its vehicle fleet and reduce operations-driven emissions by 50% by 2030.

https://loom.ly/BHyur7o

#buckettruck #batteryelectrictruck #zeroemissionsvehicle #utilitytruck #worktruck #utilityfleet",Digital Transformation,,news article,,Cheryl,Maletich,ComEd,Utilities,SVP Transmissions & Substations,40,3,2,6d,,,https://www.worktruckonline.com/10221959/comed-adds-its-first-all-electric-bucket-trucks,Cheryl Maletich likes this,Likes,,2024-05-22 21:44,5/22/2024,Wednesday,Wednesday,9:44 PM,,,,,,,,,,,45,Engagement,9pm-10pm,May 2024,checked
https://www.linkedin.com/in/carrgreg/,https://www.linkedin.com/in/carrgreg/,2024-05-29 09:48,https://www.linkedin.com/feed/update/urn:li:activity:7199116505681133569,https://media.licdn.com/dms/image/D4D22AQFXFnI5FdWO_g/feedshare-shrink_800/0/1716391069807?e=1720051200&v=beta&t=Bg4ah0um-M_hdVKTqiRE2HWIL7QMt6-aq58aZWVDq94,Image,"Thank you AdExchanger for the great discussion on the continued importance of a 1st party data strategy (even for challenger DTC brands to scale).  We also discussed the convergence of MarTech/AdTech in the cloud and how a 1st party data strategy sets the foundation for consumer privacy and industry collaboration.

Sarah Sluis Martin Kihn Matt Kilmartin","Digital Transformation,Data and Analytics",,Personal/Public Pictures,,Greg,Carr,Pepsico,Consumer & Industrial Products,Head of Innovation for Pepsico Data & Analytics,127,6,1,6d,,,,Greg Carr likes this,Likes,,2024-05-22 14:38,5/22/2024,Wednesday,Wednesday,2:38 PM,,,,,,,,,,,134,Engagement,2pm-3pm,May 2024,checked
https://www.linkedin.com/in/gitanjali-joshi-76107595/,https://www.linkedin.com/in/gitanjali-joshi-76107595/,2024-05-28 10:23,https://www.linkedin.com/feed/update/urn:li:activity:7199571313642934273,https://media.licdn.com/dms/image/D5622AQGUwYFBFo8nnQ/feedshare-shrink_800/0/1716465471104?e=1720051200&v=beta&t=EOQ_-EIZRdvO8Yc-zmkGhBwJyk-eznBA6MsiInwP-hA,Image,"It was an honor to help represent Comerica Bank in conjunction with Tech United and United Way for Southeastern Michigan as we collectively distributed another 220+ laptops to children in Detroit. Huge thank you to Anup Popat, Tonya Adair, Andre Ebron, MSOL, CDE, Levi Stubbs III for allowing me to be a part a amazing opportunity for the last 18 months. Thank you Bruce Mitchell for the constant and unrelenting support needed to achieve well over 1,000 devices since Comerica's inception of our program. 

Tech United has an aspirational goal of conquering the digital divide in the Detroit area in which we believe the catalyst is getting a 1 to 1 ratio of computer to student which enables technology to be part of their everyday lives, not just a class in school or an assignment. 

Thank you to Detroit Edison Public School Academy for allowing us to visit your beautiful school and interact with some of your students, meeting Dr. Bland was treat as well to hear the story of the building starting at a tomato plant and now the home for 1000+ scholars focused on their future and the future of the local community.

Thank you to follow Comerica colleagues for attending with me and supporting this effort Derek Calus, Audrey Sims-Carr, Ryan Smoyer, and Ryan Orkwis. We could never imagine doing this work at this scale without Derek and Audrey carrying the load each and ever day.",Digital Transformation,,Personal/Public Pictures,,Gitanjali,Joshi,Comerica,Banking,"SVP, Head of Digital Engineering",56,4,0,5d,,,,Gitanjali Joshi celebrates this,Celebrates,,2024-05-23 20:46,5/23/2024,Thursday,Thursday,8:46 PM,,,,,,,,,,,60,Engagement,8pm-9pm,May 2024,checked
https://www.linkedin.com/in/muratgen/,https://www.linkedin.com/in/muratgen/,2024-05-29 09:54,https://www.linkedin.com/feed/update/urn:li:activity:7200910622354530305,https://media.licdn.com/dms/image/D5622AQGUlXNaQ8W-RQ/feedshare-shrink_800/0/1716480686436?e=1720051200&v=beta&t=nCLFK8XUyrKI9s3e98ICpH8NoOmQlJSjnijlMzky55o,Image,"🚀 At Lumos, we raised a $35m Series B from Scale Venture Partners with Andreessen Horowitz, Neo and Harpoon Ventures participating. 

As a technologist, I've been always fascinated by the power of software. We've seen with the recent rise of GenAI how much technology can enable us to create more.

As companies use now over 650 apps, there is this overwhelming complexity around managing them and real consequences: more breaches, exploding software spend and slow internal processes.

To combat that, we decided to build an app for all apps (I know, very meta) - Lumos. Lumos is the Unified Access Platform to help companies manage their user's access to apps and data.

I'm grateful for all the new customers who joined us on that mission over the last two years (Pinterest, MongoDB, GitHub, Roku & many more).

I'm also grateful for now almost 100 Alchemists who contributed to this journey.

Check out the announcement in the comments","Transactions,Digital Transformation,Product Development,AI/Machine Learning",genAi,"infographic,company branded asset",,Murat,Genc,Whirlpool,Consumer & Industrial Products,"
Global Technology, Data & Digital Officer",860,112,49,5d,Congratulations Andrej Safundzic !,"https://www.linkedin.com/feed/update/urn:li:activity:7199441812351049731/?commentUrn=urn:li:comment:(activity:7199441812351049731,7200910587491463168)",https://www.linkedin.com/feed/update/urn:li:activity:7199441812351049731,Murat Genc commented on this,Comments,,2024-05-23 12:11,5/23/2024,Thursday,Thursday,12:11 PM,,,,,,,,,,,1021,Engagement,12pm-1pm,May 2024,checked
https://www.linkedin.com/in/carrgreg/,https://www.linkedin.com/in/carrgreg/,2024-05-29 09:48,https://www.linkedin.com/feed/update/urn:li:activity:7199376805634424832,,Article,We keep improving our ways to deliver marketing messages beyond the store and Ona’s post of the team’s work shows the power of Performance + from the Amazon DSP.,"Product Development,Data and Analytics,AI/Machine Learning,Digital Transformation",genAi,article/blog/company website/press release,,Greg,Carr,Pepsico,Consumer & Industrial Products,Head of Innovation for Pepsico Data & Analytics,15,0,0,2w,,,https://advertising.amazon.com/en-us/resources/whats-new/amazon-ads-launches-performance-plus-in-amazon-dsp/?ref_=a20m_us_wn_gw,Greg Carr likes this,Likes,,2024-05-23 07:53,5/23/2024,Thursday,Thursday,7:53 AM,,,,,,,,,,,15,Engagement,7am-8am,May 2024,checked
https://www.linkedin.com/in/asha-devasia-abab127/,https://www.linkedin.com/in/asha-devasia-abab127/,2024-05-29 09:50,https://www.linkedin.com/feed/update/urn:li:activity:7199762856932753410,,Article,"Happy to see a strong collaboration between my present #SE and past organization #Capgemini. 
I was lucky to visit the Energy Command Center at the Capgemini campus earlier this year in February with Asha Devasia and the Power Systems Strategy team. And last week we have announced a new joint offer for the market.
More power to collaboration #energytransition #impactstartswithus #energymanagement #schneiderelectric #capgemini #energycommandcenter","Digital Transformation,Product Development,AI/Machine Learning",genAi,article/blog/company website/press release,,Asha,Devasia,Schneider Electric,Consumer & Industrial Products,SVP Strategy & Innovation at Schneider Electric,33,2,0,6d,It was great to see this impactful collaboration!,"https://www.linkedin.com/feed/update/urn:li:activity:7199347424656596992/?commentUrn=urn:li:comment:(activity:7199347424656596992,7199762845415194624)",https://www.linkedin.com/feed/update/urn:li:activity:7199347424656596992,Asha Devasia commented on this,Comments,,2024-05-23 05:56,5/23/2024,Thursday,Thursday,5:56 AM,,,,,,,,,,,35,Engagement,5am-6am,May 2024,checked
https://www.linkedin.com/in/sandercohan/,https://www.linkedin.com/in/sandercohan/,2024-05-29 11:03,https://www.linkedin.com/feed/update/urn:li:activity:7199432070815764480,,Article,"I’m excited to announce Powerhouse Ventures’ newest portfolio company, ThinkLabs AI, Inc., the autonomous grid orchestration copilot.

The electrical grid is becoming more complex to manage as distributed energy resources (DERs) and renewables proliferate. Aging physical infrastructure, increasing extreme weather events, and a retiring utility workforce create a more challenging operating context that threatens utilities’ ability to reliably provide electricity to their customers. 

ThinkLabs’ autonomous orchestration copilot empowers control room operators to reliably operate the modern grid. The ThinkLabs Copilot is powered by a proprietary digital twin of the grid, which uses physics-informed AI to generate real-time insights. ThinkLabs’ capabilities are a critical step towards supporting the grid during the electrification and renewables era.

Powerhouse Ventures is proud to co-lead ThinkLabs’ $5M Seed with Active Impact Investments, with additional participation from Blackhorn Ventures, Amplify Capital, Mercuria, and a national US energy company. We look forward to working with Founder & CEO Josh Wong and the entire ThinkLabs team to build the digital backbone of the modern grid.

Thanks to Maeve Allsup at Latitude Media and Josh Scott at BetaKit for covering ThinkLabs’ seed round: 
https://lnkd.in/ggDyFMCK, 
https://lnkd.in/gaWwZhaN 

#gridmodernization #venturecapital #climatetech","Digital Transformation,Product Development,Transactions,AI/Machine Learning",genAi,article/blog/company website/press release,,Sander,Cohan,National Grid,Utilities,"Head, Innovation",220,9,5,5d,,,https://www.powerhouse.fund/thinklabs,Sander Cohan celebrates this,Celebrates,,2024-05-23 11:32,5/23/2024,Thursday,Thursday,11:32 AM,,,,,,,,,,,234,Engagement,11am-12pm,May 2024,checked
