profileUrl,First Name,timestamp,postUrl,imgUrl,type,postContent,Themes,Subthemes,Content Format,Created/Cultivated/Curated,First Name (from First Name),Last Name (from First Name),Company (from First Name),Industry (from First Name),Title (from First Name),likeCount,commentCount,repostCount,postDate,commentContent,commentUrl,sharedPostUrl,action,Action Type,viewCount,postTimestamp,Date of Post,Weekday,Day of the Week,Time of Post,videoUrl,sharedJobUrl,articleTitle,articleSubtitle,articleReadingDuration,articleCoverUrl,eventUrl,eventTitle,3/23-4/23?,Thought Leadership?,Total Engagements,Post vs Engagements,Hour of Post,Month of Post,4/23-5/23
https://www.linkedin.com/in/monique-teselle/recent-activity/reactions/,https://www.linkedin.com/in/monique-teselle/recent-activity/reactions/,2024-05-29 11:02,https://www.linkedin.com/feed/update/urn:li:activity:7189087612853178368,,Article,"Loved this video I watched today from Roger Martin - Strategy vs. Planning - . https://lnkd.in/guXUpAfK. Planning makes us feel better, strategy is makes us feel uncertain. they are not the same.","Innovation,Leadership",,company branded asset,,Monique,TeSalle,National Grid,Utilities,"Director, Product Design // Head of Design for U.S. Customer",27,1,3,1mo,,,https://www.youtube.com/watch?v=iuYlGRnC7J8,Monique TeSelle likes this,Likes,,2024-04-24 22:27,4/24/2024,Wednesday,Wednesday,10:27 PM,,,,,,,,,,checked,31,Engagement,10pm-11pm,April 2024,checked
https://www.linkedin.com/in/dbackus/,https://www.linkedin.com/in/dbackus/,2024-05-29 10:30,https://www.linkedin.com/feed/update/urn:li:activity:7191049609501097985,https://media.licdn.com/dms/image/D5605AQHADAeIl5A01Q/videocover-high/0/1714045344241?e=1717599600&v=beta&t=sxdxMHk90JjxxeE9kgf2QUtK9zlugM56cnEPb-PrINg,Video (LinkedIn Source),"Purpose plus technology is powerful, and I’m always energized to see it in action with the incredible entrepreneurs in the Microsoft's Entrepreneurship for Positive Impact program.
 
Like Sensoria Health Inc., a positive impact enterprise at the forefront of the connected healthcare revolution, whose latest innovation is improving the future of care for people with multiple sclerosis (MS) using an everyday piece of clothing and connected technology.
 
Together with the Shepherd Center, their smart textile technology is tackling one of the biggest challenges for advancing care for people with MS: the lack of tools to measure changes in function over time.
 
I was inspired watching this demonstration of their work and you can learn more about the innovation here: https://lnkd.in/gG7_6fhh","Digital Transformation,Innovation",,video,,Deborah,Backus,Sheperd Center,Healthcare Providers,Vice President of Research and Innovation,111,11,11,1mo,"Dr. Brad Willingham, PhD leading exciting and innovative research Shepherd Center in collaboration with Sensoria Health Inc. for better assessment and to guide clinical intervention for people with mobility challenges, like those with hashtag#multiple sclerosis. Thank you Microsoft for the support of our work! Very appreciative Jean-Philippe Courtois and John Carpenter!","https://www.linkedin.com/feed/update/urn:li:ugcPost:7189227207410552833/?commentUrn=urn:li:comment:(ugcPost:7189227207410552833,7191049599275454464)&dashcommentUrn=(7189227207410552833,urn:li:ugcPost:7189227207410552833)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7189227207410552833,Deborah Backus commented on this,Comments,,2024-04-25 07:42,4/25/2024,Thursday,Thursday,7:42 AM,blob:https://www.linkedin.com/04fb3c6c-4df2-4414-9c31-59eac9300843,,,,,,,,,,133,Engagement,7am-8am,April 2024,checked
https://www.linkedin.com/in/asha-devasia-abab127/,https://www.linkedin.com/in/asha-devasia-abab127/,2024-05-29 09:50,https://www.linkedin.com/feed/update/urn:li:activity:7189359652713779200,https://media.licdn.com/dms/image/D4D22AQFAEHCZOVkZvA/feedshare-shrink_800/0/1714049129782?e=1720051200&v=beta&t=oKIjShWQEmekSXwWi_Fl8g0IF83irEg-rUbbn5X2iys,Image,"I recently had the opportunity to host my leadership team meeting in Beijing, China. It’s been nearly 13 years since I lived in China and it’s incredible to see the pace of innovation since then and witness the technological advancements in the new energy landscape in both Beijing and Shanghai. 

Highlights from the trip included: a visit to HyperStrong, a leading provider of energy storage systems, which included a tour of their Beijing facility and meeting with their CEO, Dr. Jianhui Zhang , and leadership team. I enjoyed meeting with our talented Medium Voltage and Services #SEGreatPeople under the leadership of Shaofeng Xu. I had the pleasure of speaking at the ribbon cutting ceremony of our SBMV New VI workshop and meeting with the local team. Rounding out the visit included attending the signing of the agreement between Schneider Electric and Shuimu Mintal to develop a project simulating the integrated production of power-hydrogen-ammonia to support the acceleration of China’s green energy transition. Finally, I had the opportunity to speak with YiCai Media where I shared my perspective on the global energy transition and the role and responsibility of multi-national corporations like Schneider Electric. https://lnkd.in/dTzH6F4A

Big thank you to all our teams who supported on these activities!

Although it was a fully packed agenda, I did have the good fortune to tour the Great Wall of China with Gary Lawrence and Shaofeng Xu, which is itself an incredible example of engineering innovation!
#ImpactStartsWithUs #LifeIsOn #GlobalEnergyTransition","Leadership,Innovation",,Personal/Public Pictures,,Asha,Devasia,Schneider Electric,Consumer & Industrial Products,SVP Strategy & Innovation at Schneider Electric,260,0,2,1mo,,,,Asha Devasia likes this,Likes,,2024-04-25 16:28,4/25/2024,Thursday,Thursday,4:28 PM,,,,,,,,,,,262,Engagement,4pm-5pm,April 2024,checked
https://linkedin.com/in/amylanducci/,https://linkedin.com/in/amylanducci/,2024-05-28 11:35,https://www.linkedin.com/feed/update/urn:li:activity:7190008611379589120,https://media.licdn.com/dms/image/D4E22AQFCs0DHZRl6jA/feedshare-shrink_800/0/1714136153252?e=1720051200&v=beta&t=y7pZ9nx1EE78PbecgX1IkSi8ksGEGk02KzC99IN6gXk,Image,"Last week I had a great meeting with our Government Affairs and Policy team during my visit to Washington, D.C. – my first as Head of US Commercial at Astellas Pharma. I enjoyed meeting with lawmakers on both sides of the aisle to discuss policies that support innovation and improve patients’ abilities to access and afford medicines. I also had the opportunity to progress our agenda around women’s health and the importance of PSA testing for prostate cancer.
 
Later that evening, I had the pleasure of joining the Women's Congressional Policy Institute Annual Gala to honor the next generation of women leaders with some my Astellas colleagues. It was truly an honor to be part of their mission of advancing solutions to help women navigate health challenges at midlife, a key priority for Astellas.",Innovation,,Personal/Public Pictures,,Amy,Lucci,3M,Consumer & Industrial Products,"Chief Information and Digital Officer, Health Care Business",325,9,0,1mo,,,,Amy Landucci likes this,Likes,,2024-04-27 11:27,4/27/2024,Saturday,Saturday,11:27 AM,,,,,,,,,,,334,Engagement,11am-12pm,April 2024,checked
https://www.linkedin.com/in/fariha-greenwood/,https://www.linkedin.com/in/fariha-greenwood/,2024-05-28 10:45,https://www.linkedin.com/feed/update/urn:li:activity:7190421296747302912,https://media.licdn.com/dms/image/D4E22AQFDRezlD9_bZA/feedshare-shrink_800/0/1714235078137?e=1720051200&v=beta&t=SRUyyBiC5RQyHw7lwGzYqi3L5b8dTX_Cxd24uUnu9p8,Image,"I am extremely grateful to my colleague, Gaurav Jain, for joining today's Private Market Innovations in Sustainable and Impact Investing class at Bard’s MBA in Sustainability. We discussed Houlihan Lokey’s approach to integrating sustainability considerations into financial modeling. Our discussion highlighted how this integration enhances decision-making and facilitates the identification and tracking of key sustainability value drivers, deepening our clients' understanding of the financial and impact contributions of sustainable practices and investments. We had excellent questions and a great discussion with the students. Thank you again, Gaurav!",Innovation,,company branded asset,,Fariha,Greenwood,Houlihan Lokey,Banking,"Head of Digital, Corporate Finance",89,3,4,1mo,,,,Fariha Greenwood likes this,Likes,,2024-04-28 14:47,4/28/2024,Sunday,Sunday,2:47 PM,,,,,,,,,,,96,Engagement,2pm-3pm,April 2024,checked
https://www.linkedin.com/in/tonybender/,https://www.linkedin.com/in/tonybender/,2024-05-29 09:39,https://www.linkedin.com/feed/update/urn:li:activity:7190449512685969409,https://media.licdn.com/dms/image/D4D22AQEnURFQYRT7vQ/feedshare-shrink_800/0/1714335846302?e=1720051200&v=beta&t=u-htpLP_Q1q17qfk7yN0662Q-7n2gtuzBMdaCWskK1Q,Image,"Had an amazing time last week celebrating with our customers at SAP SuccessFactors HR Connect in Nashville TN. Congratulations to Love's Travel Stops (Jerome Charleston & Madhu Bhoompally) for winning the customer Innovation Award! We appreciate your partnership and engagement throughout the years. AI and how SAP SuccessFactors can help organizations ignite the potential within their workforce was “front and center”. It was great spending time with my fellow colleagues, customers and our robust partner community!  Thank you to everyone who participated in this amazing event! #HRConnect #SAPSuccessFactors #SAPCommunity #CustomerInnovationAward #Grateful","Innovation,Human-centered design,AI/Machine Learning",,Personal/Public Pictures,,Tony,Bender,Culligan,Consumer & Industrial Products,Global CIO,148,5,0,1mo,,,,Tony Bender likes this,Likes,,2024-04-28 16:39,4/28/2024,Sunday,Sunday,4:39 PM,,,,,,,,,,,153,Engagement,4pm-5pm,April 2024,checked
https://www.linkedin.com/in/neelchopdekar/,https://www.linkedin.com/in/neelchopdekar/,2024-05-29 09:59,https://www.linkedin.com/feed/update/urn:li:activity:7191105222474174466,https://media.licdn.com/dms/image/D4E22AQHwTyqmtRmAGw/feedshare-shrink_800/0/1714412253950?e=1720051200&v=beta&t=w027CNlNFcJIYoNIkXoTM1vKjt0uNbLRX5IoMSyQv6s,Image,"I am ecstatic to announce that I have joined Evernorth Health Services, a division of The Cigna Group, as the HR Leader for its Hyderabad Innovation Hub (HIH)! Evernorth Health Services creates pharmacy, care and benefits solutions to improve health and increase vitality. We relentlessly innovate to make the prediction, prevention and treatment of disease more accessible to millions of people. I am looking forward to this journey of ‘Driving innovation, Delivering value’, as we work together to drive collaboration & growth, build capabilities and access world-class, high-quality global talent at Cigna/Evernorth. Cheers to new beginnings & excited to build HIH!",Innovation,,Personal/Public Pictures,,Neel,Chopdekar,Cigna,Healthcare Payers,COO Technology,657,181,0,4w,Welcome aboard Yadhu!   We are so excited to have you on the team!!,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7190766180771540993/?commentUrn=urn:li:comment:(ugcPost:7190766180771540993,7191105205164244992)&dashcommentUrn=(7190766180771540993,urn:li:ugcPost:7190766180771540993)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7190766180771540993,Neel Chopdekar commented on this,Comments,,2024-04-29 13:37,4/29/2024,Monday,Monday,1:37 PM,,,,,,,,,,,838,Engagement,1pm-2pm,April 2024,checked
https://www.linkedin.com/in/jmingori/,https://www.linkedin.com/in/jmingori/,2024-05-29 09:46,https://www.linkedin.com/feed/update/urn:li:activity:7190851178723790848,https://media.licdn.com/dms/image/D4E22AQFzJUAg4EfPPg/feedshare-shrink_800/0/1714397075256?e=1720051200&v=beta&t=qOShSBdf36yJoUn1bqb5jH_9jcmJrsUq1SMVoUswN7U,Image,"I'm thrilled to announce that another exciting Logitech NPI session is fast approaching.

It's one of my greatest joys to be one of the first to introduce our innovative new products to our field sales teams and valued resellers.

Preparing a high-production-value presentation from home can be challenging, but based on your feedback, I'm always motivated to push the boundaries of what is possible each and every time. This time, I've lined up some great demonstrations and will share some insights into our latest offerings, which will raise the bar again.

Over the next four weeks, we will run sixteen sessions. I will use this setup involving five cameras, a teleprompter, video switching and composition software, and a great presenter (humble brag!) to hopefully deliver a great presentation.

If you're a part of Logitech's sales team or one of our trusted partners, I invite you to register through Logitech University and see what I have in store for you.

#Logitech #NPI #InnovationInTech #logitechreach #mevocore #mevo #ecammlive #remotepresenting #brio705 #elgatopromptor #logitechsync #logitechtap #logitechtapscheduler","Product Development,Innovation",,Personal/Public Pictures,,Joseph,Mingori,Logitech,Consumer & Industrial Products,"VP & GM, Mobile Solutions BU ",94,29,2,1mo,,,,Joseph Mingori likes this,Likes,,2024-04-29 19:15,4/29/2024,Monday,Monday,7:15 PM,,,,,,,,,,,125,Engagement,7pm-8pm,April 2024,checked
https://www.linkedin.com/in/katyaandresen/,https://www.linkedin.com/in/katyaandresen/,2024-05-29 10:00,https://www.linkedin.com/feed/update/urn:li:activity:7193764837930270720,https://media.licdn.com/dms/image/D4E22AQHwTyqmtRmAGw/feedshare-shrink_800/0/1714412253950?e=1720051200&v=beta&t=w027CNlNFcJIYoNIkXoTM1vKjt0uNbLRX5IoMSyQv6s,Image,"I am ecstatic to announce that I have joined Evernorth Health Services, a division of The Cigna Group, as the HR Leader for its Hyderabad Innovation Hub (HIH)! Evernorth Health Services creates pharmacy, care and benefits solutions to improve health and increase vitality. We relentlessly innovate to make the prediction, prevention and treatment of disease more accessible to millions of people. I am looking forward to this journey of ‘Driving innovation, Delivering value’, as we work together to drive collaboration & growth, build capabilities and access world-class, high-quality global talent at Cigna/Evernorth. Cheers to new beginnings & excited to build HIH!",Innovation,,Personal/Public Pictures,,Katya,Aandresen,Cigna,Healthcare Payers,Chief Digital & Analytics Officer,657,181,0,4w,We are thrilled you are on the team!,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7190766180771540993/?commentUrn=urn:li:comment:(ugcPost:7190766180771540993,7193764810214252545)&dashcommentUrn=(7190766180771540993,urn:li:ugcPost:7190766180771540993)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7190766180771540993,Katya Andresen commented on this,Comments,,2024-04-29 13:37,4/29/2024,Monday,Monday,1:37 PM,,,,,,,,,,,838,Engagement,1pm-2pm,April 2024,checked
https://www.linkedin.com/in/dbackus/,https://www.linkedin.com/in/dbackus/,2024-05-29 10:30,https://www.linkedin.com/feed/update/urn:li:activity:7191073822014357507,https://media.licdn.com/dms/image/D4E12AQEW1ZoD56kuLg/article-cover_image-shrink_423_752/0/1712865815925?e=1722470400&v=beta&t=G6rZ6eQ8ENxNv2Pl79nf5J24DDx8SnOaXNTvyZcwaEY,Article,"Exciting and innovative work being led by Dr. Brad Willingham, PhD Director of #MS Research in the Eula C and Andrew C Carlos MS Rehab & Wellness Program at Shepherd Center! Designing the future of #rehabilitation through #precisionrehabilitation.",Innovation,,linkedin article/newsletter,Cultivated,Deborah,Backus,Sheperd Center,Healthcare Providers,Vice President of Research and Innovation,40,1,2,4w,,,https://www.linkedin.com/pulse/smart-socks-innovation-expand-accessibility-precision-z6fde?trackingId=GPM%2BABSmy7D85oGK0Plh6A%3D%3D,Post,Post,,2024-04-30 10:00,4/30/2024,Tuesday,Tuesday,10:00 AM,,,,,,,,,,,43,Post,10am-11am,April 2024,checked
https://www.linkedin.com/in/jordansheila/,https://www.linkedin.com/in/jordansheila/,2024-05-29 09:44,https://www.linkedin.com/feed/update/urn:li:activity:7193431735055851520,https://media.licdn.com/dms/image/D5610AQHbsWvLAeJXNg/ads-video-thumbnail_720_1280/0/1713923465214?e=1717596000&v=beta&t=Kx6ZEVU_GOzovNJKZMPiOJMU4ExlrQSN21H4_HnO2V0,Video (LinkedIn Source),"Straight from the CEO himself, Kumar Chivukula 👏

While our primary objective is to optimize your development process, our ultimate focus is on our developers in this world of innovation. 

Your satisfaction and security are important to us, and we are committed to providing clear and accessible solution to address your security requirements and mitigate the risk of any potential data breaches, regardless of the size.

Learn more about Opsera’s security and compliance abilities: https://hubs.la/Q02tJ6L80

#AWS #Workday #Opsera #DevOps #CloudComputing #Innovation #Amazon #DevSecOps #Opsera","Data and Analytics,Innovation",,video,,Sheila,Jordan,Honeywell,Consumer & Industrial Products,"Senior Vice President, Chief Digital Technology Officer at Honeywell",65,6,2,1mo,,,,Sheila Jordan likes this,Likes,,2024-05-06 22:09,5/6/2024,Monday,Monday,10:09 PM,blob:https://www.linkedin.com/323f5169-b514-425e-a508-a26766a4d5f2,,,,,,,,,,73,Engagement,10pm-11pm,May 2024,checked
https://www.linkedin.com/in/muratgen/,https://www.linkedin.com/in/muratgen/,2024-05-29 09:54,https://www.linkedin.com/feed/update/urn:li:activity:7193710845728641024,https://media.licdn.com/dms/image/D5622AQG0FMc3lctgnA/feedshare-shrink_800/0/1715114317558?e=1720051200&v=beta&t=mPCJ2QsXaqqbINvE5v_lJXftBJD2ziiD0Tj6DVTKq0A,Image,"Falling in love with the problem, before jumping into solutions, helps you go slow to go fast. It creates a deep understanding of the challenge…  the parts you need to decompose before you need to put them back together. If it was easy, it would have been solved already. Analytics Unite 2024 brought together business, data and technology leaders shaping Fortune 500 with data and AI. Here are a few of the problems in leaders’ minds from our discussions:

#1. AI is changing and shaping businesses fast, how to adapt strategy, stay current, where to invest time and energy for max returns and managed risk. 

#2. How to attract and retain top talent, AI/Ml engineers, senior leaders… how to manage cycles shortening and create an atmosphere that welcomes diverse talent… how to grow strategic partnerships

#3. How to lead change where there is more urgency than ever, and companies putting data & AI at work are leaping forward faster, while at large companies there is more work to be done

#4. Driving significant cost savings and improving operations, while establishing a strategic innovation and transformation agenda, finding more and more ways to solve for investments from within… saving to reinvest

#5. How to escape gravity of pilots/POCs to build great products and experiences that stick and make a scaled impact to top and bottom line

Comment below on how you are addressing these. 

Thanks Andy Walter and Lisa Johnston for inviting me… Chandhu Nair Praveen Moturu Al Lettera Mora Ambrey MSc,MBA Paul Bucalo Iwao Fusillo Sekhar Krishnamoorthy Manbir Paul Bhaumik S. Murali Sundararajan Binu Varghese Ellen Webb","Organizational Change Management,AI/Machine Learning,Digital Transformation,Innovation",,Personal/Public Pictures,Created,Murat,Genc,Whirlpool,Consumer & Industrial Products,"
Global Technology, Data & Digital Officer",223,7,1,3w,,,,Post,Post,,2024-05-07 16:38,5/7/2024,Tuesday,Tuesday,4:38 PM,,,,,,,,,,checked,231,Post,4pm-5pm,May 2024,checked
https://www.linkedin.com/in/sean-ozbolt-51205a5/,https://www.linkedin.com/in/sean-ozbolt-51205a5/,2024-05-29 10:46,https://www.linkedin.com/feed/update/urn:li:activity:7193781563019440129,https://media.licdn.com/dms/image/D5610AQHG6kcb3JmEKA/ads-video-thumbnail_720_1280/0/1715119703906?e=1717599600&v=beta&t=leqi7yTubxbn2a9dRFisBSU4DT0BMMRN8fcsYUhvLtI,Video (LinkedIn Source),"🌎💚 At LandCare, Earth Month is every month! We're #LeadingtheCharge in sustainability through initiatives to reduce our carbon footprint.

Branch Manager, Casey Black, shares how he's working to transition electric vehicles & equipment at the Inland Empire branch, paving the way for a cleaner, greener future. Focusing on employing battery-powered alternatives for equipment & switching to electric vehicles, Casey & his team are making changes every day to reduce our impact on the planet.

#Sustainability #ItsBetterOutHere #LandCare",Innovation,,"video,company branded asset",,Sean,Ozbolt,Riverside,Private Equity,Managing Partner,71,4,5,3w,,,,Sean Ozbolt likes this,Likes,,2024-05-07 21:19,5/7/2024,Tuesday,Tuesday,9:19 PM,,,,,,,,,,,80,Engagement,9pm-10pm,May 2024,checked
https://www.linkedin.com/in/harikodakalla/,https://www.linkedin.com/in/harikodakalla/,2024-05-28 10:38,https://www.linkedin.com/feed/update/urn:li:activity:7194169665290444802,https://media.licdn.com/dms/image/sync/D4D27AQEjF9Wb63JGrw/articleshare-shrink_800/0/1715077632363?e=1717513200&v=beta&t=I2lxtT3r5Ogv4j64eoesG-tCYsjMDjjgQT5P-a--ur0,Article,"Explore how Vimal V., Head of Digital Parcel Logistics North America at Körber Supply Chain, earned the title ""AI Transformer"" on Dallas Innovates' AI 75 list. His innovative initiatives in AI, IIoT, and SaaS products are revolutionizing parcel handling, empowering technicians, and minimizing operational downtime. Read the full news - https://lnkd.in/ddAVxvEw
#artificialintelligence #recognition #IIoT #SaaS #technology #innovation #techedgeai #logistics #transformation","AI/Machine Learning,Innovation,Digital Transformation",,article/blog/company website/press release,,Hari,Kodakalla,Frost Bank,Banking,Head of Data & Analytics,55,2,2,3w,,,http://techedgeai.com/vimal-vasudevan-named-ai-transformer-by-dallas-innovates-for-pioneering-work-in-ai-driven-logistics/,Hari Kodakalla celebrates this,Celebrates,,2024-05-08 23:01,5/8/2024,Wednesday,Wednesday,11:01 PM,,,,,,,,,,,59,Engagement,11pm-12am,May 2024,checked
https://www.linkedin.com/in/diane-leopold-35ba46170/,https://www.linkedin.com/in/diane-leopold-35ba46170/,2024-05-29 10:55,https://www.linkedin.com/feed/update/urn:li:activity:7194008902932307968,https://media.licdn.com/dms/image/D5622AQGlMx043OGuZQ/feedshare-shrink_800/0/1715185371213?e=1720051200&v=beta&t=V2Ft0YVW72GZv3TdYai5dGWONih89kKpBKXl5AM9KQw,Image,"On the road again…
 
Just in the last few weeks, I have been to Correctional and TechPark Place substations, Castlewood Road, Bath County Pumped Storage Station, Surry Power Station, and Cayce. 
 
My favorite days are getting out to our facilities and hearing from our great teams about what is on their minds and seeing their innovative ideas in action.
 
I can’t wait to get on the road again!","Leadership,Innovation",,Personal/Public Pictures,,Diane,Leopold,Dominion,Utilities,COO,196,9,1,2w,,,,Post,Post,,2024-05-08 12:23,5/8/2024,Wednesday,Wednesday,12:23 PM,,,,,,,,,,,206,Post,12pm-1pm,May 2024,checked
https://www.linkedin.com/in/anilbhatt/,https://www.linkedin.com/in/anilbhatt/,2024-05-29 10:04,https://www.linkedin.com/feed/update/urn:li:activity:7194020619846406145,,Article,"Thrilled to have the opportunity to share my professional journey and insights with Outlook Business, a magazine that has been a source of inspiration since my formative years. My journey has been shaped by invaluable experiences and the relentless pursuit of growth, being a team player and I'm grateful for every step along the way.

In an era where technology permeates every facet of our lives, it's been remarkable to witness its transformative power firsthand. From collaborating with exceptional individuals to navigating the dynamic landscape of various industries, I've seen the profound impact of innovation and dedication.

At Elevance Health, we're committed to leading the charge in digital transformation, redefining the healthcare experience through technology. As tech leaders, we carry a profound responsibility to drive meaningful change and create solutions that truly empower and enrich the lives of others.

Let's continue pushing the boundaries of technology, fostering innovation, and championing inclusivity in the digital age. Together, we can shape a future where technology serves as a force for good, driving positive outcomes and enhancing accessibility in healthcare and beyond.

#DigitalTransformation #Innovation #Technology #Healthcare #TechQuity

Read more about my journey and insights here:","Digital Transformation,Innovation",,news article,Curated,Anil,Bhatt,Elevance Health,Healthcare Payers,"SVP, Global Chief Information Officer",732,54,5,2w,,,https://www.outlookbusiness.com/strategy-4/feature-17/driven-by-data-7009,Post,Post,,2024-05-08 13:09,5/8/2024,Wednesday,Wednesday,1:09 PM,,,,,,,,,,,791,Post,1pm-2pm,May 2024,checked
https://www.linkedin.com/in/nickpossley/,https://www.linkedin.com/in/nickpossley/,2024-05-29 10:10,https://www.linkedin.com/feed/update/urn:li:activity:7193982146577854466,https://media.licdn.com/dms/image/D4E05AQGPNHq8llJgGg/videocover-high/0/1715145753911?e=1717599600&v=beta&t=cAew6XkBBpR2IPJsK8Wc74txiFz7V9BxKdvuqtK1LfY,Video (LinkedIn Source),"💡Genius way to solve one of the World’s biggest challenges… 

<<Plastic wastes>>

Plastic bricks are more solid and shock resistant than traditional bricks due to their flexibility and durability. 

✨They can withstand extreme weather conditions without cracking or breaking, unlike conventional bricks that can crack under pressure or due to temperature fluctuations. —-> For instance, Conceptos Plásticos, a Colombian company, uses recycled plastic to create resilient, fire-resistant bricks…

✨Incorporating plastic bricks into construction projects could reduce waste, enhance structural integrity, and offer cost-effective building solutions...",Innovation,,video,,Nick,Possley,Oscar Health,Healthcare Payers,VP Engineering,4577,131,313,3w,,,,Nick Possley likes this,Likes,,2024-05-08 10:36,5/8/2024,Wednesday,Wednesday,10:36 AM,blob:https://www.linkedin.com/37a26548-708b-4d9e-9dc0-14747d985196,,,,,,,,,,5021,Engagement,10am-11am,May 2024,checked
https://www.linkedin.com/in/robertroley/,https://www.linkedin.com/in/robertroley/,2024-05-29 10:47,https://www.linkedin.com/feed/update/urn:li:activity:7194319549926629376,,Article,"Connectivity remains a critical challenge for almost every organization. The chief culprit is digital fragmentation, a byproduct of digital shifts that, paradoxically, lead to digital silos and disjointed technical architectures that leave the average enterprise now juggling over 364 applications and numerous API gateways.

The emergence of the AI economy has further highlighted the challenges of digital fragmentation. AI thrives on reliable, secure, and current data, yet too often, this data is fragmented, difficult to govern, and not securely managed; what companies urgently need is a unified, enterprise-scale platform that not only bridges APIs, applications, data, and AI models, but also accelerates digital transformation - and that’s Boomi.","AI/Machine Learning,Digital Transformation,Innovation",Responsible AI,article/blog/company website/press release,,Robert,Roley,TPG,Private Equity,Partner,135,0,8,2w,,,https://bit.ly/3wqEw8Q,Robert Roley likes this,Likes,,2024-05-09 08:57,5/9/2024,Thursday,Thursday,8:57 AM,,,,,,,,,,,143,Engagement,8am-9am,May 2024,checked
https://www.linkedin.com/in/ravi-prasher-2458b41/,https://www.linkedin.com/in/ravi-prasher-2458b41/,2024-05-29 10:49,https://www.linkedin.com/feed/update/urn:li:activity:7194438881113436160,,Article,"Great leadership from Shesha (Sheshaprasad) Krishnapura, Intel's IT CTO and Intel Fellow in Developing a highly energy efficient (PUE 1.06) data center powered by Bloomenergy's Solid Oxide Fuel Cell!","Innovation,Data and Analytics",,article/blog/company website/press release,Cultivated,Ravi,Prasher,Bloom Energy,Utilities,Chief Technology Officer,36,0,1,2w,,,https://newsroom.bloomenergy.com/news/bloom-energy-announces-largest-silicon-valley-data-center-power-capacity-agreement,Post,Post,,2024-05-09 16:51,5/9/2024,Thursday,Thursday,4:51 PM,,,,,,,,,,,37,Post,4pm-5pm,May 2024,checked
https://www.linkedin.com/in/ulerio/,https://www.linkedin.com/in/ulerio/,2024-05-28 10:07,https://www.linkedin.com/feed/update/urn:li:activity:7196098921398472704,https://media.licdn.com/dms/image/D4E22AQHxmbwIZGrlaw/feedshare-shrink_800/0/1715648845164?e=1720051200&v=beta&t=jb0Sc4xhNaKX7CPYOpGw5L9qhIxixu3S7WqMJNkMbJs,Image,"HITEC Spring Leadership Summit's theme was Harnessing the Power of Innovation and Disruption.

The discussions were truly a transformative experience, showcasing the incredible wisdom and innovation that emerges when diverse perspectives come together. This year's summit in Houston was a testament to the cutting-edge advancements in technology and leadership. 

The conversations around AI hardware advancements and Cybersecurity in a Generative AI world were not only relevant but essential for the future of our industry. 
Thanks to Elizabeth Agosto and Eddie Borrero for their powerful insights. 

Providing #Unwavering support for #DaBronx's own Nellie Borrero's new book about believing and belonging, being a beacon of inner strength to overcome and reject bias. 

Maite Cáceres for empowering little girls everywhere and leaving a little video message for mine! #F1Racer

Lorraine Bardeen's discussion on what do we need to do to be #AI ready? How are you leveraging your energy with AI, enriching the experience, reshaping processes, which are repeative and bending the curve in innovation.

Collectively support the #DominicanMafia, whether being honored for the HITEC50 Carlos Cueto S. or connecting, going beyond and building relationships with Carlos Beltre or providing a simple hug, when needed most Angela Cruz, Maria Elshamy, Laura Rivera, Rosa Ramos-Kwok, Ivonne Valdes - to having liked minded discussions with your peoples. Richard Hiraldo, George Ulerio, Hansel Baez, Amado Cruz, Roddy Pimentel, Elizabeth S., Yakaira Núñez, Carlos Alberto Gómez Méndez, Edwin Figueroa, Ana Aristizabal, MBA, Prasanna Pendse 

It's events like these that highlight the importance of inclusivity and its role in fostering innovation. Let's harness this momentum and work towards creating a tech industry where diversity is not just accepted, but celebrated as the foundation of our collective success. #HITEC2024 #Leadership #Innovation.

Samuel Chapper, Sofia Alexe, Lucas F., Javier Spina, Reynaldo G.,
Rahul Dhawan  ""R.D."", Fernando Rosario, Cristín Aguilera, Jesus Arozamena, Didiar Esau Padilla, Lisa Tuccio King, Agustin Ponce, Ariana Gutierrez, Gene Alvarez, Edgar Alonzo, MBA, David J Quintero Rojas","Innovation,AI/Machine Learning",genAi,Personal/Public Pictures,,George,Ulerio,Bank of America,Banking,Senior Vice President - Head of Executive Technology & Trading Support at Bank of America,96,10,2,2w,Well stated Sam P.,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7195952832108261376/?commentUrn=urn:li:comment:(ugcPost:7195952832108261376,7196098910786875392)&dashcommentUrn=(7195952832108261376,urn:li:ugcPost:7195952832108261376)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7195952832108261376,George Ulerio commented on this,Comments,,2024-05-13 21:07,5/13/2024,Monday,Monday,9:07 PM,,,,,,,,,,,108,Engagement,9pm-10pm,May 2024,checked
